Booking_ID,no_of_adults,no_of_children,no_of_weekend_nights,no_of_week_nights,type_of_meal_plan,required_car_parking_space,room_type_reserved,lead_time,arrival_year,arrival_month,arrival_date,market_segment_type,repeated_guest,no_of_previous_cancellations,no_of_previous_bookings_not_canceled,avg_price_per_room,no_of_special_requests,booking_status
inn27547,2,0,1,2,not selected,0,room_type 1,28,2018,12,2,online,0,0,0,88.0,1,not_canceled
inn27548,2,0,1,2,meal plan 1,0,room_type 1,81,2018,4,29,offline,0,0,0,75.0,0,not_canceled
inn27549,2,0,0,3,meal plan 1,0,room_type 1,93,2018,4,12,online,0,0,0,96.3,3,not_canceled
inn27550,1,0,0,4,meal plan 1,0,room_type 4,8,2018,4,5,online,0,0,0,92.17,1,not_canceled
inn27551,1,0,0,4,meal plan 1,0,room_type 1,5,2018,2,24,corporate,0,0,0,80.0,0,not_canceled
inn27552,2,0,0,1,meal plan 1,0,room_type 1,105,2018,4,6,offline,0,0,0,75.0,0,canceled
inn27553,2,0,0,3,meal plan 1,0,room_type 1,271,2018,9,21,offline,0,0,0,101.33,1,canceled
inn27554,1,0,1,1,meal plan 1,0,room_type 1,5,2017,10,19,corporate,0,0,0,80.0,0,not_canceled
inn27555,3,0,1,0,meal plan 1,0,room_type 4,89,2018,7,17,online,0,0,0,137.7,2,not_canceled
inn27556,2,0,2,1,meal plan 1,0,room_type 1,11,2018,9,11,offline,0,0,0,95.0,0,not_canceled
inn27557,1,0,2,2,meal plan 1,0,room_type 1,88,2017,7,18,online,0,0,0,68.0,1,canceled
inn27558,2,0,1,3,meal plan 2,0,room_type 1,210,2017,10,8,offline,0,0,0,86.0,0,canceled
inn27559,2,0,0,1,meal plan 1,0,room_type 1,54,2018,11,24,complementary,0,0,0,0.0,1,not_canceled
inn27561,2,2,2,5,meal plan 1,0,room_type 6,217,2018,8,7,online,0,0,0,167.95,0,canceled
inn27562,1,0,2,3,not selected,0,room_type 1,6,2018,11,24,online,0,0,0,68.67,0,not_canceled
inn27563,2,0,2,2,meal plan 1,0,room_type 1,21,2017,9,5,online,0,0,0,105.0,3,not_canceled
inn27564,2,0,0,3,meal plan 1,0,room_type 1,19,2018,2,18,online,0,0,0,82.83,0,not_canceled
inn27565,2,0,0,2,meal plan 2,0,room_type 1,102,2017,10,16,offline,0,0,0,101.5,0,canceled
inn27566,2,0,0,1,meal plan 1,0,room_type 1,28,2018,9,27,offline,0,0,0,75.0,2,not_canceled
inn27567,2,0,1,1,meal plan 1,0,room_type 1,19,2017,9,21,offline,0,0,0,48.0,0,canceled
inn27568,1,0,0,1,meal plan 1,0,room_type 1,21,2018,3,4,online,0,0,0,85.0,0,canceled
inn27569,2,0,0,2,meal plan 1,0,room_type 4,40,2018,5,18,online,0,0,0,140.4,0,canceled
inn27570,2,0,0,2,meal plan 2,0,room_type 1,265,2018,6,24,offline,0,0,0,115.0,1,canceled
inn27571,2,0,2,0,not selected,0,room_type 1,19,2018,9,11,online,0,0,0,65.1,1,canceled
inn27572,2,0,0,2,meal plan 2,0,room_type 1,377,2018,10,14,offline,0,0,0,115.0,1,canceled
inn27573,2,0,2,5,not selected,0,room_type 1,119,2017,12,28,online,0,0,0,46.51,1,canceled
inn27574,2,0,1,2,not selected,0,room_type 1,15,2018,4,15,online,0,0,0,106.33,0,canceled
inn27575,2,0,0,1,meal plan 1,0,room_type 1,16,2018,9,10,offline,0,0,0,95.0,1,not_canceled
inn27576,2,0,2,1,meal plan 1,0,room_type 1,1,2018,2,20,offline,0,0,0,54.0,0,not_canceled
inn27577,2,0,2,3,meal plan 1,0,room_type 4,65,2018,4,8,online,0,0,0,112.2,1,not_canceled
inn27578,1,0,0,1,meal plan 2,0,room_type 1,255,2018,6,14,offline,0,0,0,87.0,0,not_canceled
inn27579,1,0,0,2,meal plan 1,0,room_type 1,107,2018,6,10,offline,0,0,0,120.0,0,not_canceled
inn27580,1,0,1,2,meal plan 1,0,room_type 1,18,2018,2,8,online,0,0,0,80.0,1,not_canceled
inn27581,1,0,0,1,meal plan 1,0,room_type 1,54,2017,11,18,corporate,0,0,0,65.0,1,not_canceled
inn27582,2,0,2,2,meal plan 1,0,room_type 1,220,2018,12,30,online,0,0,0,84.15,1,canceled
inn27583,2,0,2,0,meal plan 1,0,room_type 1,29,2017,10,4,online,0,0,0,76.81,0,not_canceled
inn27584,2,0,1,4,meal plan 1,0,room_type 1,275,2018,10,5,offline,0,0,0,90.0,0,canceled
inn27585,2,0,1,3,meal plan 1,0,room_type 1,190,2018,9,26,online,0,0,0,119.85,0,canceled
inn27586,2,0,2,2,meal plan 1,0,room_type 2,159,2018,10,30,online,0,0,0,83.5,2,canceled
inn27587,2,0,0,3,meal plan 1,0,room_type 1,279,2018,10,12,offline,0,0,0,110.0,0,canceled
inn27588,2,0,0,1,not selected,0,room_type 1,40,2018,9,29,online,0,0,0,104.49,1,not_canceled
inn27589,2,0,1,5,meal plan 1,0,room_type 1,6,2018,12,27,offline,0,0,0,70.0,1,not_canceled
inn27590,1,0,0,1,meal plan 1,0,room_type 1,99,2018,2,19,corporate,0,0,0,80.0,0,not_canceled
inn27591,3,0,1,2,meal plan 1,0,room_type 4,28,2018,2,26,online,0,0,0,125.77,1,canceled
inn27592,1,0,0,1,meal plan 1,0,room_type 1,0,2018,4,13,corporate,1,0,6,65.0,0,not_canceled
inn27593,1,0,2,3,not selected,0,room_type 1,59,2018,3,20,online,0,0,0,79.05,1,not_canceled
inn27594,2,0,1,3,meal plan 1,0,room_type 4,25,2018,7,4,online,0,0,0,166.0,1,not_canceled
inn27595,2,1,2,5,meal plan 1,0,room_type 1,187,2018,8,28,online,0,0,0,111.35,0,canceled
inn27596,1,0,2,1,meal plan 1,0,room_type 1,93,2018,10,15,offline,0,0,0,115.0,0,canceled
inn27597,2,0,1,4,not selected,0,room_type 1,6,2018,6,15,offline,0,0,0,72.25,0,not_canceled
inn27598,2,0,2,2,meal plan 1,0,room_type 1,146,2018,7,16,online,0,0,0,99.45,1,not_canceled
inn27599,2,0,0,1,meal plan 2,0,room_type 1,219,2017,9,4,offline,0,0,0,108.0,0,canceled
inn27600,1,0,2,3,meal plan 1,0,room_type 1,192,2017,9,25,offline,0,0,0,102.0,0,canceled
inn27601,2,0,2,2,meal plan 1,0,room_type 4,23,2018,9,9,online,0,0,0,135.0,0,canceled
inn27602,2,1,0,5,meal plan 1,0,room_type 4,128,2018,10,11,online,0,0,0,135.0,0,canceled
inn27603,1,0,1,1,meal plan 1,0,room_type 1,3,2017,9,7,online,0,0,0,123.5,2,not_canceled
inn27604,2,0,2,3,not selected,0,room_type 1,28,2018,7,2,online,0,0,0,130.66,1,not_canceled
inn27605,1,0,0,3,meal plan 1,0,room_type 1,113,2018,5,31,corporate,0,0,0,100.0,0,canceled
inn27606,2,0,0,3,meal plan 1,0,room_type 1,10,2018,11,3,online,0,0,0,136.67,2,not_canceled
inn27607,1,0,2,0,meal plan 1,0,room_type 1,2,2018,7,10,corporate,1,0,7,65.0,0,not_canceled
inn27608,2,0,2,0,meal plan 1,0,room_type 1,39,2018,6,26,online,0,0,0,99.9,1,not_canceled
inn27609,2,0,0,1,meal plan 1,0,room_type 1,142,2018,10,27,online,0,0,0,90.9,1,canceled
inn27610,2,0,0,2,not selected,0,room_type 1,68,2018,12,22,online,0,0,0,79.2,0,canceled
inn27611,2,0,0,2,meal plan 2,0,room_type 1,74,2017,9,18,offline,0,0,0,101.5,0,not_canceled
inn27612,2,0,1,0,not selected,0,room_type 1,1,2018,5,30,online,0,0,0,119.0,1,not_canceled
inn27613,2,0,1,1,meal plan 1,0,room_type 1,21,2017,9,21,online,0,0,0,124.0,2,not_canceled
inn27614,2,0,1,3,meal plan 1,0,room_type 1,188,2018,7,25,online,0,0,0,90.95,1,not_canceled
inn27615,2,0,0,3,meal plan 1,0,room_type 1,304,2018,11,3,offline,0,0,0,89.0,0,canceled
inn27616,2,1,0,2,meal plan 1,0,room_type 4,95,2018,5,6,offline,0,0,0,103.29,1,canceled
inn27617,2,0,0,1,meal plan 2,0,room_type 1,55,2018,4,6,offline,0,0,0,104.0,0,not_canceled
inn27618,2,0,1,0,not selected,0,room_type 1,19,2018,9,12,online,0,0,0,89.0,0,not_canceled
inn27619,2,0,0,2,meal plan 1,0,room_type 1,158,2018,7,8,online,0,0,0,114.3,2,canceled
inn27620,1,0,0,2,meal plan 1,0,room_type 1,192,2018,6,24,offline,0,0,0,95.0,0,not_canceled
inn27621,2,0,1,2,not selected,0,room_type 1,1,2018,1,8,online,0,0,0,78.5,0,not_canceled
inn27622,2,0,2,5,not selected,0,room_type 1,244,2018,9,16,online,0,0,0,78.54,1,not_canceled
inn27623,2,0,1,1,not selected,1,room_type 1,91,2018,5,21,online,0,0,0,125.1,0,not_canceled
inn27624,2,0,0,2,meal plan 1,0,room_type 1,0,2018,3,4,offline,0,0,0,102.0,0,not_canceled
inn27625,2,0,0,3,meal plan 1,0,room_type 1,143,2018,8,25,offline,0,0,0,100.0,0,not_canceled
inn27626,2,0,0,3,meal plan 1,0,room_type 1,433,2018,9,8,offline,0,0,0,70.0,0,canceled
inn27627,2,0,2,4,meal plan 1,0,room_type 4,307,2018,9,11,online,0,0,0,108.0,0,canceled
inn27628,1,0,1,0,not selected,0,room_type 1,4,2018,5,23,offline,0,0,0,153.0,1,not_canceled
inn27629,2,0,2,2,meal plan 1,0,room_type 1,120,2018,4,23,online,0,0,0,71.67,1,not_canceled
inn27630,2,0,0,2,meal plan 2,0,room_type 1,39,2017,8,14,offline,0,0,0,101.5,0,not_canceled
inn27631,2,1,2,1,meal plan 1,0,room_type 1,126,2018,8,6,online,0,0,0,130.5,0,canceled
inn27632,2,0,0,4,meal plan 1,0,room_type 1,49,2017,12,30,offline,0,0,0,71.0,0,not_canceled
inn27633,1,0,1,0,meal plan 1,0,room_type 1,5,2018,9,19,online,0,0,0,159.0,1,not_canceled
inn27634,2,0,2,0,meal plan 2,0,room_type 1,275,2018,4,17,offline,0,0,0,110.0,0,canceled
inn27635,3,0,2,1,meal plan 2,0,room_type 1,145,2017,8,29,offline,0,0,0,138.5,1,not_canceled
inn27636,2,0,1,4,meal plan 1,0,room_type 1,172,2018,7,4,online,0,0,0,79.03,1,not_canceled
inn27637,2,0,0,2,meal plan 1,0,room_type 4,24,2018,4,28,online,0,0,0,144.5,0,canceled
inn27638,2,0,1,3,meal plan 1,0,room_type 4,105,2018,5,2,online,0,0,0,110.08,1,not_canceled
inn27639,2,0,1,4,meal plan 1,0,room_type 1,130,2018,7,6,online,0,0,0,107.95,0,not_canceled
inn27640,1,1,0,0,meal plan 1,0,room_type 2,22,2018,11,26,complementary,0,0,0,0.0,1,not_canceled
inn27641,2,0,0,2,meal plan 2,0,room_type 1,39,2017,8,14,offline,0,0,0,101.5,0,not_canceled
inn27642,2,0,0,2,meal plan 1,0,room_type 4,39,2018,9,15,online,0,0,0,149.4,0,canceled
inn27643,2,0,1,0,meal plan 1,0,room_type 1,0,2017,9,14,offline,0,0,0,111.2,0,not_canceled
inn27644,2,0,1,1,meal plan 1,0,room_type 1,36,2018,2,27,online,0,0,0,91.3,0,not_canceled
inn27645,1,0,1,1,meal plan 1,0,room_type 1,159,2018,4,9,offline,0,0,0,65.0,1,not_canceled
inn27646,2,0,0,5,meal plan 1,0,room_type 1,140,2017,12,29,offline,0,0,0,70.0,0,not_canceled
inn27647,2,0,1,3,meal plan 1,0,room_type 1,132,2018,7,11,online,0,0,0,101.58,1,not_canceled
inn27648,2,0,2,5,meal plan 1,0,room_type 1,64,2018,9,1,online,0,0,0,82.67,3,not_canceled
inn27649,2,0,0,1,not selected,0,room_type 1,53,2018,5,18,online,0,0,0,89.4,2,not_canceled
inn27650,2,0,2,3,meal plan 1,0,room_type 1,101,2018,7,24,offline,0,0,0,72.25,0,canceled
inn27651,2,0,1,3,meal plan 1,0,room_type 1,217,2018,9,1,offline,0,0,0,80.75,1,not_canceled
inn27652,2,0,0,3,meal plan 1,0,room_type 4,19,2018,8,23,online,0,0,0,156.0,2,not_canceled
inn27653,2,0,0,4,meal plan 2,0,room_type 1,27,2018,11,15,offline,0,0,0,110.0,0,not_canceled
inn27654,2,0,0,3,meal plan 1,0,room_type 1,85,2018,8,3,online,0,0,0,119.7,0,canceled
inn27655,2,0,0,2,meal plan 2,0,room_type 1,102,2017,10,16,offline,0,0,0,109.0,0,not_canceled
inn27656,2,0,2,2,not selected,0,room_type 1,44,2018,12,2,online,0,0,0,74.8,1,not_canceled
inn27657,2,0,0,2,meal plan 2,0,room_type 1,39,2017,8,14,offline,0,0,0,101.5,0,not_canceled
inn27658,1,0,2,2,meal plan 1,0,room_type 1,107,2018,10,23,offline,0,0,0,75.14,0,not_canceled
inn27659,1,0,1,2,meal plan 1,0,room_type 1,253,2018,9,26,online,0,0,0,2.0,0,not_canceled
inn27660,3,0,0,1,meal plan 1,0,room_type 1,27,2017,9,23,offline,0,0,0,128.2,1,not_canceled
inn27661,3,0,0,1,meal plan 1,0,room_type 1,23,2018,10,27,offline,0,0,0,119.4,1,not_canceled
inn27662,2,0,2,2,meal plan 1,0,room_type 1,99,2017,10,30,offline,0,0,0,65.0,0,canceled
inn27663,1,0,1,1,meal plan 1,0,room_type 1,12,2018,12,12,corporate,0,0,0,79.0,0,not_canceled
inn27664,1,0,0,1,meal plan 1,1,room_type 4,2,2018,4,20,corporate,1,0,3,119.0,1,not_canceled
inn27665,1,0,0,3,meal plan 1,0,room_type 1,37,2018,10,13,offline,0,0,0,95.0,0,not_canceled
inn27666,2,0,1,1,meal plan 1,0,room_type 7,0,2018,12,19,complementary,1,4,20,0.0,2,not_canceled
inn27667,1,0,1,2,meal plan 1,0,room_type 1,1,2018,5,6,corporate,0,0,0,105.0,0,not_canceled
inn27668,2,0,1,2,meal plan 1,0,room_type 1,59,2018,7,1,offline,0,0,0,85.0,0,not_canceled
inn27669,2,2,2,5,meal plan 1,0,room_type 6,296,2018,7,24,online,0,0,0,158.4,0,canceled
inn27670,2,0,0,1,meal plan 1,0,room_type 1,180,2017,10,16,offline,0,0,0,70.0,0,canceled
inn27671,2,0,0,1,meal plan 1,0,room_type 1,1,2018,7,20,online,0,0,0,111.0,1,not_canceled
inn27672,2,0,0,3,meal plan 1,0,room_type 1,12,2017,8,5,corporate,0,0,0,65.0,0,not_canceled
inn27673,1,0,2,3,meal plan 1,0,room_type 1,16,2018,11,6,online,0,0,0,169.6,1,not_canceled
inn27674,1,0,2,1,meal plan 1,0,room_type 1,1,2018,2,28,offline,0,0,0,60.0,0,canceled
inn27675,1,0,0,2,meal plan 2,0,room_type 1,74,2017,9,18,offline,0,0,0,80.0,0,not_canceled
inn27676,3,0,0,3,meal plan 1,0,room_type 1,54,2018,12,20,offline,0,0,0,98.1,1,not_canceled
inn27677,2,0,2,1,meal plan 1,0,room_type 1,277,2018,11,13,online,0,0,0,60.29,4,not_canceled
inn27678,2,0,2,2,meal plan 1,0,room_type 4,26,2018,11,13,online,0,0,0,96.9,1,canceled
inn27679,2,0,1,2,meal plan 1,0,room_type 1,55,2018,9,2,online,0,0,0,109.8,1,not_canceled
inn27680,2,0,2,3,meal plan 1,0,room_type 1,116,2018,5,15,online,0,0,0,99.45,1,not_canceled
inn27681,2,0,0,1,meal plan 1,0,room_type 1,26,2017,9,8,online,0,0,0,105.0,0,not_canceled
inn27682,2,0,0,3,meal plan 1,0,room_type 1,37,2018,10,13,offline,0,0,0,105.0,0,not_canceled
inn27683,2,0,1,2,meal plan 1,0,room_type 1,64,2018,4,29,online,0,0,0,126.9,1,canceled
inn27684,2,0,0,4,meal plan 1,0,room_type 1,204,2017,8,12,online,0,0,0,76.5,3,not_canceled
inn27685,1,0,1,2,meal plan 1,0,room_type 5,276,2018,11,28,corporate,0,0,0,106.0,0,canceled
inn27686,2,0,0,2,meal plan 1,0,room_type 1,172,2018,8,17,online,0,0,0,109.8,0,canceled
inn27687,2,0,0,4,meal plan 2,0,room_type 1,261,2018,11,15,online,0,0,0,106.25,1,canceled
inn27688,2,0,2,2,meal plan 1,0,room_type 4,59,2018,12,4,online,0,0,0,96.9,1,not_canceled
inn27689,2,0,0,1,meal plan 1,0,room_type 1,6,2017,11,4,online,0,0,0,89.0,0,not_canceled
inn27690,2,0,2,2,meal plan 1,0,room_type 1,4,2018,2,12,offline,0,0,0,85.0,0,not_canceled
inn27691,2,0,0,2,meal plan 1,0,room_type 1,74,2018,12,9,offline,0,0,0,75.0,0,not_canceled
inn27692,2,0,0,1,meal plan 1,0,room_type 1,105,2018,4,6,offline,0,0,0,75.0,0,canceled
inn27693,2,1,2,5,meal plan 1,0,room_type 1,54,2018,7,2,online,0,0,0,146.7,0,canceled
inn27694,2,3,0,2,meal plan 1,0,room_type 7,114,2018,8,2,online,0,0,0,266.3,0,canceled
inn27695,2,0,2,5,meal plan 1,0,room_type 4,91,2018,7,3,online,0,0,0,127.8,0,not_canceled
inn27696,1,0,0,3,meal plan 2,0,room_type 1,71,2018,5,10,offline,0,0,0,98.0,0,not_canceled
inn27697,2,0,2,2,meal plan 1,0,room_type 1,123,2018,5,13,online,0,0,0,113.55,0,canceled
inn27698,2,0,0,1,meal plan 1,0,room_type 1,5,2017,8,12,offline,0,0,0,75.0,0,not_canceled
inn27699,3,0,1,1,meal plan 1,0,room_type 4,17,2018,7,11,online,0,0,0,187.0,0,not_canceled
inn27700,2,1,1,3,meal plan 1,0,room_type 4,38,2018,4,21,online,0,0,0,118.8,0,canceled
inn27701,1,0,1,2,meal plan 1,0,room_type 1,180,2018,10,10,offline,0,0,0,120.0,0,canceled
inn27702,2,0,1,2,meal plan 1,0,room_type 1,305,2018,11,4,offline,0,0,0,89.0,0,canceled
inn27703,2,0,0,2,not selected,0,room_type 1,87,2018,6,10,offline,0,0,0,72.25,0,not_canceled
inn27704,2,0,1,4,meal plan 1,0,room_type 1,9,2017,8,31,online,0,0,0,109.0,2,not_canceled
inn27705,2,0,2,2,meal plan 1,0,room_type 4,14,2018,12,3,online,0,0,0,98.39,0,not_canceled
inn27706,2,0,0,4,meal plan 1,0,room_type 1,262,2018,9,13,online,0,0,0,100.3,0,canceled
inn27707,2,0,2,1,meal plan 1,0,room_type 1,205,2018,5,29,offline,0,0,0,90.0,0,canceled
inn27708,2,0,0,2,meal plan 1,0,room_type 1,11,2017,8,18,corporate,0,0,0,75.0,0,canceled
inn27709,2,0,0,1,meal plan 2,0,room_type 1,219,2017,9,4,offline,0,0,0,108.0,0,canceled
inn27710,2,0,2,2,meal plan 1,0,room_type 1,124,2018,7,17,online,0,0,0,99.45,1,not_canceled
inn27711,1,0,1,0,meal plan 1,0,room_type 1,2,2018,1,4,online,0,0,0,76.0,1,not_canceled
inn27712,2,0,1,1,meal plan 2,0,room_type 1,247,2018,6,6,offline,0,0,0,109.0,0,canceled
inn27713,2,0,2,3,meal plan 1,0,room_type 4,107,2018,5,7,offline,0,0,0,90.95,0,not_canceled
inn27714,1,0,1,1,meal plan 1,0,room_type 1,4,2017,8,17,online,0,0,0,128.0,3,not_canceled
inn27715,2,0,0,2,meal plan 1,0,room_type 1,50,2018,11,11,online,0,0,0,97.2,1,not_canceled
inn27716,2,0,0,1,not selected,0,room_type 1,18,2018,4,2,online,0,0,0,129.0,1,not_canceled
inn27717,2,0,0,2,not selected,0,room_type 2,78,2018,4,8,online,0,0,0,85.5,0,canceled
inn27718,1,0,0,2,meal plan 1,0,room_type 1,188,2018,6,15,offline,0,0,0,130.0,0,canceled
inn27719,2,0,2,1,meal plan 1,0,room_type 1,6,2017,10,11,offline,0,0,0,100.8,0,not_canceled
inn27720,2,0,0,1,meal plan 1,1,room_type 1,80,2017,12,31,online,0,0,0,122.4,1,not_canceled
inn27721,2,2,2,1,meal plan 1,0,room_type 4,2,2018,4,23,online,0,0,0,244.8,1,not_canceled
inn27722,2,0,2,4,meal plan 1,0,room_type 1,78,2018,3,25,offline,0,0,0,48.33,0,not_canceled
inn27723,1,0,0,1,meal plan 1,0,room_type 1,9,2017,12,10,corporate,0,0,0,65.0,0,not_canceled
inn27724,2,0,0,2,meal plan 2,0,room_type 1,74,2017,9,18,offline,0,0,0,109.0,0,not_canceled
inn27725,1,0,0,1,meal plan 1,0,room_type 1,11,2018,9,20,online,0,0,0,139.0,1,not_canceled
inn27726,2,0,0,3,meal plan 1,0,room_type 1,304,2018,11,3,offline,0,0,0,89.0,0,canceled
inn27727,2,0,0,3,meal plan 1,0,room_type 6,159,2018,5,26,online,0,0,0,198.9,0,canceled
inn27728,3,0,0,1,meal plan 1,0,room_type 1,220,2018,9,29,offline,0,0,0,105.4,2,canceled
inn27729,2,0,2,4,meal plan 1,0,room_type 1,118,2018,11,13,online,0,0,0,86.67,1,not_canceled
inn27730,3,0,1,2,meal plan 1,0,room_type 4,40,2018,4,1,online,0,0,0,150.3,0,canceled
inn27731,1,0,1,5,meal plan 1,0,room_type 1,177,2018,3,21,offline,0,0,0,75.2,0,not_canceled
inn27732,2,0,0,3,meal plan 1,0,room_type 1,7,2017,10,7,online,0,0,0,164.0,2,not_canceled
inn27733,2,0,2,2,meal plan 1,0,room_type 1,18,2018,2,21,offline,0,0,0,87.0,0,not_canceled
inn27734,1,0,0,1,meal plan 1,0,room_type 4,14,2018,9,22,online,0,0,0,184.0,2,not_canceled
inn27735,1,0,2,1,meal plan 1,0,room_type 1,116,2018,2,28,offline,0,0,0,75.0,0,not_canceled
inn27736,2,0,0,1,meal plan 1,0,room_type 1,91,2018,10,7,online,0,0,0,106.92,1,canceled
inn27737,2,0,1,3,meal plan 1,0,room_type 2,62,2018,2,15,online,0,0,0,65.66,1,not_canceled
inn27738,2,0,0,2,meal plan 1,0,room_type 4,11,2018,12,30,online,0,0,0,1.48,0,not_canceled
inn27739,2,0,2,5,meal plan 1,0,room_type 4,122,2018,12,24,online,0,0,0,77.44,1,canceled
inn27740,2,0,0,2,meal plan 1,0,room_type 1,27,2017,9,30,offline,0,0,0,108.0,0,not_canceled
inn27741,3,0,0,1,meal plan 1,0,room_type 4,10,2018,3,29,online,0,0,0,137.0,0,canceled
inn27742,2,0,0,4,meal plan 1,0,room_type 1,98,2018,12,21,offline,0,0,0,75.0,0,not_canceled
inn27743,2,0,0,3,meal plan 1,0,room_type 1,259,2018,5,5,offline,0,0,0,90.0,0,canceled
inn27744,3,0,2,3,meal plan 1,0,room_type 1,66,2017,12,31,online,0,0,0,111.92,0,not_canceled
inn27745,2,0,0,1,meal plan 1,0,room_type 1,40,2018,6,9,online,0,0,0,108.9,1,not_canceled
inn27746,2,1,2,3,not selected,0,room_type 1,225,2018,12,29,online,0,0,0,71.91,0,canceled
inn27747,1,0,2,4,meal plan 1,0,room_type 1,69,2018,6,12,offline,0,0,0,120.0,0,canceled
inn27748,2,0,2,3,meal plan 1,0,room_type 1,104,2018,11,12,online,0,0,0,69.3,1,not_canceled
inn27749,2,0,1,2,not selected,0,room_type 1,0,2018,7,8,online,0,0,0,135.67,0,not_canceled
inn27750,2,0,1,4,meal plan 1,0,room_type 1,58,2017,12,28,online,0,0,0,109.4,2,not_canceled
inn27751,2,0,1,3,meal plan 1,0,room_type 1,55,2018,11,14,online,0,0,0,88.4,2,not_canceled
inn27752,1,0,0,1,meal plan 1,0,room_type 1,59,2018,1,28,offline,0,0,0,80.0,0,not_canceled
inn27753,2,0,0,3,meal plan 1,0,room_type 1,12,2017,8,5,corporate,0,0,0,65.0,0,not_canceled
inn27754,2,2,2,6,meal plan 1,0,room_type 6,291,2018,12,24,online,0,0,0,146.2,0,not_canceled
inn27755,2,0,1,2,meal plan 1,0,room_type 1,10,2018,11,25,online,0,0,0,108.67,2,not_canceled
inn27756,2,0,0,2,meal plan 1,0,room_type 1,43,2018,12,2,offline,0,0,0,72.0,1,not_canceled
inn27757,1,0,0,3,meal plan 1,0,room_type 1,71,2018,6,14,offline,0,0,0,120.0,0,not_canceled
inn27758,2,0,2,6,meal plan 1,0,room_type 1,119,2018,8,13,offline,0,0,0,72.25,0,not_canceled
inn27759,2,0,0,2,meal plan 2,0,room_type 1,273,2017,7,17,offline,0,0,0,109.0,0,canceled
inn27760,2,2,2,4,meal plan 1,0,room_type 6,21,2018,6,10,online,0,0,0,206.0,0,canceled
inn27761,1,0,1,0,meal plan 1,0,room_type 1,0,2017,11,15,online,0,0,0,74.69,0,not_canceled
inn27762,2,0,0,1,meal plan 1,1,room_type 4,238,2018,6,18,online,0,0,0,115.2,1,canceled
inn27763,2,0,0,3,meal plan 2,0,room_type 1,38,2017,12,31,offline,0,0,0,137.33,0,not_canceled
inn27764,2,0,0,3,not selected,0,room_type 1,48,2018,3,2,online,0,0,0,73.1,1,canceled
inn27765,2,0,1,3,meal plan 1,1,room_type 4,10,2017,12,28,online,0,0,0,136.0,1,not_canceled
inn27766,2,0,2,0,meal plan 2,0,room_type 1,75,2018,10,30,offline,0,0,0,105.0,0,canceled
inn27767,0,2,2,0,meal plan 1,0,room_type 2,34,2018,9,18,online,0,0,0,124.25,1,not_canceled
inn27768,2,0,0,2,meal plan 1,0,room_type 4,64,2018,5,27,online,0,0,0,140.4,0,canceled
inn27769,2,0,0,1,not selected,0,room_type 4,2,2018,9,22,online,0,0,0,155.81,0,not_canceled
inn27770,2,0,2,0,meal plan 2,0,room_type 1,386,2018,10,23,offline,0,0,0,115.0,1,canceled
inn27771,2,0,0,1,not selected,0,room_type 1,1,2018,3,5,online,0,0,0,98.0,0,not_canceled
inn27772,1,0,0,2,meal plan 1,0,room_type 1,103,2018,4,19,offline,0,0,0,115.0,0,canceled
inn27773,2,0,2,2,meal plan 1,0,room_type 1,13,2018,3,27,offline,0,0,0,79.15,0,not_canceled
inn27774,2,0,0,1,meal plan 1,0,room_type 4,39,2018,4,21,online,0,0,0,118.8,1,not_canceled
inn27775,2,0,0,1,meal plan 1,0,room_type 1,17,2018,12,31,offline,0,0,0,80.0,0,not_canceled
inn27776,2,1,1,3,meal plan 2,0,room_type 1,84,2018,10,31,online,0,0,0,149.18,1,not_canceled
inn27777,1,0,0,2,meal plan 1,0,room_type 1,181,2018,10,11,offline,0,0,0,120.0,0,canceled
inn27778,1,0,0,2,meal plan 2,0,room_type 1,39,2017,8,14,offline,0,0,0,87.0,0,not_canceled
inn27779,2,0,2,1,meal plan 2,0,room_type 1,103,2017,7,18,offline,0,0,0,94.5,0,not_canceled
inn27780,1,1,1,1,meal plan 2,0,room_type 1,131,2018,7,25,online,0,0,0,164.25,0,canceled
inn27781,2,0,1,1,meal plan 1,0,room_type 1,275,2018,6,4,offline,0,0,0,62.8,0,canceled
inn27782,2,0,1,0,not selected,0,room_type 1,0,2017,8,10,online,0,0,0,75.0,0,canceled
inn27783,2,0,1,3,meal plan 1,0,room_type 1,189,2018,8,8,offline,0,0,0,72.25,0,not_canceled
inn27784,2,0,0,2,meal plan 1,0,room_type 1,17,2017,10,16,offline,0,0,0,48.0,0,not_canceled
inn27785,2,0,2,3,not selected,0,room_type 1,18,2018,6,30,online,0,0,0,139.0,1,not_canceled
inn27786,2,0,1,2,meal plan 1,0,room_type 1,5,2017,10,19,offline,0,0,0,90.0,0,not_canceled
inn27787,1,0,0,2,meal plan 2,0,room_type 1,346,2018,9,13,offline,0,0,0,90.0,0,canceled
inn27788,2,0,0,2,not selected,0,room_type 1,111,2018,8,12,online,0,0,0,107.1,1,not_canceled
inn27789,2,0,1,3,meal plan 1,0,room_type 4,103,2018,5,5,online,0,0,0,95.88,1,not_canceled
inn27790,2,2,2,1,meal plan 1,0,room_type 6,30,2018,6,18,online,0,0,0,198.9,3,not_canceled
inn27791,1,0,1,3,not selected,0,room_type 1,47,2018,11,7,online,0,0,0,152.2,0,canceled
inn27792,2,0,0,2,not selected,0,room_type 1,154,2018,12,8,online,0,0,0,79.2,2,not_canceled
